"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex"
"ENSG00000176371.14",84.6517234430907,-0.28935641653441,0.867666997147891,"ZSCAN2","all genes",249.783321396928,-0.0300418796318429,0.957031861816775,28.0028281944382,-0.304828026164502,0.902150033772791,"Not_significant",-0.0616469211942015,NA,NA,NA
"ENSG00000185909.15",128.875281216924,0.252580947241854,0.867666997147891,"KLHDC8B","all genes",394.029693591377,-0.0588471505722553,0.894586497031058,40.4057541491911,0.213505726439934,0.925492922158148,"Not_significant",-0.0616469211942015,NA,NA,NA
"ENSG00000237190.4",199.261601289425,-0.192014921136098,0.867666997147891,"CDKN2AIPNL","all genes",520.740289770867,-0.0376971571798578,0.924643767012927,76.9664191699572,-0.21487664264545,0.873595366846217,"Not_significant",-0.0616469211942015,NA,NA,NA
"ENSG00000204104.12",146.905261460702,-0.231030974465922,0.867677114916274,"TRAF3IP1","all genes",410.129572803728,0.00797345415402458,0.987727777090971,52.4352956674825,-0.20512446021314,0.919031887433595,"Not_significant",-0.0616418569640614,NA,NA,NA
"ENSG00000214022.11",355.319027272522,-0.139805339547979,0.867677114916274,"REPIN1","all genes",954.56866580137,0.284011788774022,0.0599821152471394,132.989228272917,0.159665181695553,0.87781857234258,"Not_significant",-0.0616418569640614,NA,NA,NA
"ENSG00000111962.8",135.112574439167,-0.293521221037832,0.867824204609573,"UST","all genes",494.947525892369,0.123746559805736,0.709709298529828,28.8888438759685,-0.163721455630295,0.954191338124213,"Not_significant",-0.0615682410680904,NA,NA,NA
"ENSG00000065485.20",335.421493418143,-0.136955741706766,0.867906040350083,"PDIA5","all genes",556.37362736322,-0.15804288001392,0.533848455093279,182.146927303736,-0.279303077159655,0.554924951813471,"Not_significant",-0.0615272890703299,NA,NA,NA
"ENSG00000132326.12",227.547629631102,0.184295382239688,0.868018533218571,"PER2","all genes",552.808139987535,0.567523255866718,0.0011381006688621,94.8177241094807,0.766139571913312,0.0306942968533891,"RNA_up",-0.0614710020255468,NA,0,0
"ENSG00000143578.16",97.5823787331936,-0.253636227498388,0.868018533218571,"CREB3L4","all genes",222.470021789328,-0.315238779387078,0.345613130787799,43.0326220161846,-0.553277196322586,0.581273103231375,"Not_significant",-0.0614710020255468,NA,NA,NA
"ENSG00000254615.3",44.8158020241545,0.371632073363032,0.868018533218571,"AC027031.2","all genes",78.8288769336843,0.203699083603545,0.798525990171468,23.6156440697855,0.585076962757822,0.721361979592387,"Not_significant",-0.0614710020255468,NA,NA,NA
"ENSG00000102471.14",441.550582153835,0.121341458221712,0.868274074606515,"NDFIP2","all genes",940.907428203069,-0.0228232244229424,0.94194741429237,205.609521172615,0.112961515381317,0.901939090404492,"Not_significant",-0.0613431661815388,NA,NA,NA
"ENSG00000165533.18",264.220389079561,0.172272949049049,0.868363111372287,"TTC8","all genes",457.775925822557,-0.298843210884258,0.189277734477896,140.306921345091,-0.112521475596558,0.932028195942727,"Not_significant",-0.0612986339367989,NA,NA,NA
"ENSG00000064687.13",222.611655470696,-0.174988767644902,0.868405071697879,"ABCA7","all genes",436.382486364092,0.0697174298083638,0.858576074183814,109.864234839683,-0.0932738593293811,0.946341608632572,"Not_significant",-0.0612776488242843,NA,NA,NA
"ENSG00000107249.23",425.936669585203,-0.130340451129114,0.868405071697879,"GLIS3","all genes",1244.15037988106,0.255360011016129,0.0603750609530942,143.01607187596,0.141294623843642,0.897632853824089,"Not_significant",-0.0612776488242843,NA,NA,NA
"ENSG00000258964.1",425.945853980574,-0.133360558517501,0.868939159890509,"AL137129.1","all genes",847.65609143885,-0.232903631970052,0.195027072822441,208.122632460946,-0.352148901934399,0.30211808341828,"Not_significant",-0.0610106302818462,NA,NA,NA
"ENSG00000126878.13",187.247788125134,0.225186146772564,0.869089472243848,"AIF1L","all genes",659.827613668704,-0.32572335552317,0.0587399402437787,44.3561446627237,-0.0966735372601802,0.970825366677381,"Not_significant",-0.0609355108913218,NA,NA,NA
"ENSG00000132906.18",86.8754301967764,0.286105857019168,0.869089472243848,"CASP9","all genes",174.376564347861,-0.100969249720724,0.864078359971071,42.2204636775675,0.193912655638858,0.93479363428599,"Not_significant",-0.0609355108913218,NA,NA,NA
"ENSG00000143036.17",93.6771741105602,-0.262357085207098,0.869116014472666,"SLC44A3","all genes",221.166886078649,0.0337887004257062,0.952897279629248,40.0633560143451,-0.218921869946367,0.924684588393341,"Not_significant",-0.0609222476222757,NA,NA,NA
"ENSG00000144840.9",114.727191139744,-0.242613984633073,0.869337825444676,"RABL3","all genes",327.40238452985,-0.169797602480151,0.618939944618909,39.7836404630391,-0.399608725794727,0.771454888104073,"Not_significant",-0.0608114235330993,NA,NA,NA
"ENSG00000185101.13",131.182940872934,0.245685219355963,0.869337825444676,"ANO9","all genes",232.847793872053,0.119436121418894,0.824058486204012,68.765970005459,0.379541879059848,0.658564235378154,"Not_significant",-0.0608114235330993,NA,NA,NA
"ENSG00000152359.15",146.996230405228,-0.221460370599025,0.869410175449432,"POC5","all genes",287.639510207189,-0.1241207966649,0.776933010747463,72.6315486351306,-0.329286849685663,0.733319795671056,"Not_significant",-0.0607752811963912,NA,NA,NA
"ENSG00000177663.14",321.405048255883,-0.140866465008209,0.869793264996863,"IL17RA","all genes",653.250992086906,0.275020097907135,0.141075226560743,154.837021283901,0.148049976460827,0.87781857234258,"Not_significant",-0.0605839594966454,NA,NA,NA
"ENSG00000180964.17",325.758712731603,0.165033600655954,0.869793264996863,"TCEAL8","all genes",744.825202347014,-0.219957834342158,0.301030464833602,143.366374275742,-0.0409080595387343,0.976869647033733,"Not_significant",-0.0605839594966454,NA,NA,NA
"ENSG00000103353.16",660.220717917065,0.12321673465457,0.869859861434146,"UBFD1","all genes",2198.85070371731,-0.325197887354853,0.00240996780239967,177.338160214132,-0.190652341478465,0.77704212835134,"RNA_down",-0.060550708655083,NA,0,0
"ENSG00000130304.17",259.392110099774,0.150546764576373,0.869859861434146,"SLC27A1","all genes",495.853950576008,-0.169293033438318,0.51762199007927,130.122446652542,-0.005076204075232,0.995282123064748,"Not_significant",-0.060550708655083,NA,NA,NA
"ENSG00000134013.16",629.350697568522,0.148872154999663,0.869859861434146,"LOXL2","all genes",492.481635730283,-0.103778710711594,0.780807701948208,432.436156553168,0.0610571302569885,0.937361796245591,"Not_significant",-0.060550708655083,NA,NA,NA
"ENSG00000166579.15",182.000090725883,-0.210703945780502,0.869859861434146,"NDEL1","all genes",584.02145548274,0.117986839988245,0.673897303979772,52.5004908601986,-0.0697800336965189,0.975247610053378,"Not_significant",-0.060550708655083,NA,NA,NA
"ENSG00000135365.15",195.553412193687,-0.185676784897828,0.869876457602029,"PHF21A","all genes",462.236888593011,-0.0885639857739364,0.803510111446104,83.5459059805067,-0.260717195930321,0.803760316377053,"Not_significant",-0.0605424227739939,NA,NA,NA
"ENSG00000164751.15",282.408078264068,0.187442581397145,0.869876457602029,"PEX2","all genes",826.11879646816,-0.303882570005598,0.0760284118630927,94.6691675359481,-0.0984523635037818,0.950328347238042,"Not_significant",-0.0605424227739939,NA,NA,NA
"ENSG00000178188.14",185.597744273171,-0.203022116337684,0.869876457602029,"SH2B1","Histone genes",555.087437150225,0.366696388707372,0.0409051354781284,60.1826187821726,0.174210359497985,0.928974030776266,"Not_significant",-0.0605424227739939,NA,NA,NA
"ENSG00000100065.15",268.963120547438,-0.164478059368115,0.869980536000676,"CARD10","all genes",657.122450435488,0.608637197854309,5.08724060105306e-05,111.430104847836,0.458179548395818,0.334675320793468,"RNA_up",-0.0604904637055906,NA,0,0
"ENSG00000018408.14",772.915779177961,0.103077041943166,0.870074597032225,"WWTR1","all genes",1148.60487092544,-0.0813694145914332,0.734422769482998,441.754286997548,0.0356484610483222,0.963391804536937,"Not_significant",-0.0604435109553834,NA,NA,NA
"ENSG00000087086.15",2209.28605258043,-0.128226273493458,0.870074597032225,"FTL","all genes",10384.6332226712,0.108711559586194,0.355900953670517,95.9798739961179,-0.00962491215909441,0.993582694544134,"Not_significant",-0.0604435109553834,NA,NA,NA
"ENSG00000113391.19",136.437115433867,-0.225970779522206,0.870074597032225,"FAM172A","all genes",407.996872104841,-0.0491945876428061,0.904730480261889,44.2510336234487,-0.263190483221973,0.891964937937972,"Not_significant",-0.0604435109553834,NA,NA,NA
"ENSG00000173465.8",313.179989538345,-0.144655783059309,0.870074597032225,"ZNRD2","all genes",795.071845928833,0.439714846123386,0.00208850527840418,124.831640492439,0.310023497395187,0.60664825713749,"RNA_up",-0.0604435109553834,NA,0,0
"ENSG00000183605.17",256.868128046187,-0.163734249021353,0.870074597032225,"SFXN4","all genes",656.348810120466,0.0929887190110284,0.756096081658518,101.676854423924,-0.0578096174297022,0.972655298549107,"Not_significant",-0.0604435109553834,NA,NA,NA
"ENSG00000204922.5",141.830948579678,0.239781086748522,0.870074597032225,"UQCC3","all genes",304.175830850607,0.0543460505641922,0.911366038625237,65.7407123814849,0.309364660729477,0.78840274993019,"Not_significant",-0.0604435109553834,NA,NA,NA
"ENSG00000210176.1",39.6630991453394,0.39557130544719,0.870074597032225,"MT-TH","all genes",31.8610591579482,-0.278324278062674,0.829544677624398,27.1214775775496,0.12916960361206,0.965028850650014,"Not_significant",-0.0604435109553834,NA,NA,NA
"ENSG00000113272.14",163.460341452331,0.211296633455188,0.870147909786761,"THG1L","all genes",464.817427986285,-0.256202849044933,0.263192913923857,56.9829915233722,-0.0278592039791033,0.989529944573378,"Not_significant",-0.0604069187096885,NA,NA,NA
"ENSG00000117877.10",186.075190377689,0.181412928281567,0.870785435482131,"CD3EAP","all genes",375.946066151582,0.093218100107994,0.811484573481833,90.0329148930432,0.286301003349513,0.743915376531484,"Not_significant",-0.0600888434603407,NA,NA,NA
"ENSG00000275740.1",354.921163646037,-0.135666595932466,0.870785435482131,"AC091959.3","all genes",856.976100935122,-0.12894855696048,0.551852185890881,148.6838030409,-0.249239773631957,0.690442652730179,"Not_significant",-0.0600888434603407,NA,NA,NA
"ENSG00000115866.11",971.046244120737,0.107309049586646,0.87097505322258,"DARS1","all genes",1950.41910109029,-0.269415669121552,0.0290639981545256,471.622075240107,-0.147782815374727,0.683772082158402,"Not_significant",-0.059994284031295,NA,NA,NA
"ENSG00000151292.17",332.936714091481,-0.151015933664384,0.87097505322258,"CSNK1G3","all genes",1031.62776476239,-0.133715394218943,0.490835152690245,102.070963412434,-0.272138415651974,0.7426366684466,"Not_significant",-0.059994284031295,NA,NA,NA
"ENSG00000179750.16",214.260289409508,0.291747163320149,0.87101698216728,"APOBEC3B","all genes",174.810556178525,-0.710487245242284,0.0769131401536919,145.993547611559,-0.405475080680881,0.336142950690221,"Not_significant",-0.0599733774956177,NA,NA,NA
"ENSG00000188677.14",95.4155551153215,-0.261726480394841,0.87101698216728,"PARVB","all genes",262.238334942846,0.108807513141946,0.812635029811498,34.7366866788845,-0.14129115037597,0.95451191890647,"Not_significant",-0.0599733774956177,NA,NA,NA
"ENSG00000118242.16",90.7640156718509,-0.284204520424043,0.871023538272816,"MREG","all genes",287.098933783126,0.444035712408938,0.0754557727826412,26.8569211875082,0.166265984107467,0.953536850482265,"Not_significant",-0.0599701085929445,NA,NA,NA
"ENSG00000134897.14",135.69283166976,0.243301136939706,0.871055258083995,"BIVM","all genes",440.858020889538,0.223760083785759,0.376151635968505,38.2676679726021,0.491228413995835,0.689997603378872,"Not_significant",-0.0599542933049192,NA,NA,NA
"ENSG00000285053.1",276.921479494605,0.160047128011129,0.871055258083995,"TBCE","all genes",566.241449536158,-0.20958045156855,0.356548032303526,132.862333428252,-0.0339732458398173,0.979005122263953,"Not_significant",-0.0599542933049192,NA,NA,NA
"ENSG00000120306.11",369.040111433374,0.147813638162539,0.871590471638883,"CYSTM1","all genes",636.416228157981,-0.152915229223848,0.559681514155489,196.473826961554,0.00923725010556927,0.992636825421776,"Not_significant",-0.0596875261739163,NA,NA,NA
"ENSG00000198816.7",106.737182587543,-0.296895267367854,0.871590471638883,"ZNF358","all genes",397.426044216194,0.361508492598954,0.119337746781079,21.7597206371579,0.0776664463261987,0.980916462868269,"Not_significant",-0.0596875261739163,NA,NA,NA
"ENSG00000204843.12",967.339913050862,0.0885859118095805,0.871590471638883,"DCTN1","all genes",1615.56049932297,-0.133226506236722,0.418141570663423,523.605996902504,-0.0307172959555561,0.964068759109316,"Not_significant",-0.0596875261739163,NA,NA,NA
"ENSG00000083168.11",534.708583882109,0.161437603465002,0.871600855604428,"KAT6A","all genes",1523.83921613269,-0.237932387023801,0.202584454756947,185.81716221055,-0.0616121522762646,0.954191338124213,"Not_significant",-0.0596823521016663,NA,NA,NA
"ENSG00000112186.12",50.1361692176892,-0.343529602469213,0.871600855604428,"CAP2","all genes",115.374494114805,-0.0389938163814828,0.960655486449265,21.9323939865045,-0.370301239776337,0.895168031233809,"Not_significant",-0.0596823521016663,NA,NA,NA
"ENSG00000134825.16",696.089024624658,0.106968664233219,0.871600855604428,"TMEM258","all genes",968.857292123748,-0.238368306050165,0.136673539886898,408.56780258535,-0.116979037739835,0.812404054216986,"Not_significant",-0.0596823521016663,NA,NA,NA
"ENSG00000143401.15",819.196841374134,-0.100183877079331,0.871600855604428,"ANP32E","all genes",1944.14452126089,-0.416333134565862,7.47802056286821e-05,348.716691010609,-0.501692671755648,0.0035445955005624,"RNA_down",-0.0596823521016663,NA,0,0
"ENSG00000114978.18",1850.31578838854,-0.0818688970035652,0.871654881880531,"MOB1A","all genes",6075.79459058032,0.0871904492787061,0.533497576724197,511.082838994886,0.0196704179295246,0.978095802068031,"Not_significant",-0.0596554331441173,NA,NA,NA
"ENSG00000121207.12",45.8356291338407,0.414098397864664,0.871654881880531,"LRAT","all genes",98.1859719108716,-0.379563730314521,0.494346564638443,21.2618574526946,0.0486272755864801,0.988608693759621,"Not_significant",-0.0596554331441173,NA,NA,NA
"ENSG00000126254.12",536.758727690406,0.110216930642136,0.871654881880531,"RBM42","all genes",614.726665432319,-0.0444665990612165,0.900070196746666,336.842087804883,0.0806979664094524,0.919668242462178,"Not_significant",-0.0596554331441173,NA,NA,NA
"ENSG00000170876.7",477.072755618734,0.116632545972091,0.871654881880531,"TMEM43","all genes",1005.44792822025,0.135085135393592,0.487909064103114,224.003434285548,0.267685448459699,0.505971766085455,"Not_significant",-0.0596554331441173,NA,NA,NA
"ENSG00000174177.13",191.068535992469,0.234309695777841,0.871654881880531,"CTU2","all genes",322.902733966233,-0.0928321853282589,0.85608832216025,102.8040647276,0.158023848741591,0.907034101094935,"Not_significant",-0.0596554331441173,NA,NA,NA
"ENSG00000284697.1",91.4912248407066,0.25844675322789,0.871750723378771,"AC006511.6","all genes",197.052123102201,-0.131471571083054,0.800376441109684,42.2596146853339,0.139314266292511,0.951414648778176,"Not_significant",-0.0596076835742649,NA,NA,NA
"ENSG00000161653.11",87.8421875067421,-0.316173911055783,0.871901793647852,"NAGS","all genes",161.86092216601,0.264983956052268,0.573974614511507,45.0555120162971,-0.0371183133522931,0.987329729701117,"Not_significant",-0.0595324289191486,NA,NA,NA
"ENSG00000224870.7",97.7457562984203,0.30070890144512,0.872346689663824,"MRPL20-AS1","all genes",315.383688917426,-0.290067335680157,0.299055181797594,27.9294788536083,0.0371463872508897,0.990441135782644,"Not_significant",-0.0593108826305365,NA,NA,NA
"ENSG00000164332.8",366.819840866566,-0.136756474262891,0.872354940216302,"UBLCP1","all genes",846.897304367929,-0.0827500235772012,0.753697427218438,160.039768654601,-0.205671265980025,0.768875546744317,"Not_significant",-0.0593067751437862,NA,NA,NA
"ENSG00000166484.20",92.3551486775134,0.279117090167495,0.872354940216302,"MAPK7","all genes",152.732596968045,0.0397968684829343,0.957242617118209,50.2503404632811,0.333123628825575,0.793350480180437,"Not_significant",-0.0593067751437862,NA,NA,NA
"ENSG00000205542.11",291.232246423062,0.192693574848279,0.872354940216302,"TMSB4X","all genes",1105.65043543541,-0.118386814594271,0.587472527799669,55.9350030495234,0.0816623736951058,0.971634593407526,"Not_significant",-0.0593067751437862,NA,NA,NA
"ENSG00000215114.9",244.756298320735,0.211154288282567,0.872354940216302,"UBXN2B","all genes",991.809562134441,-0.045595093984731,0.874740920399086,36.7209376004594,0.175816181224401,0.943374153976763,"Not_significant",-0.0593067751437862,NA,NA,NA
