"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","five_cds_iaa_dmso","five_cds_IAA3Y_IAA3XWT","Tx_class"
"ENSG00000155760.2",83.7682425445615,0.302692120239734,0.793104581249788,"FZD7","all genes",101.735281279072,-0.0564629401557278,0.95363172845974,58.3576750721285,0.253243800258617,0.951743958854495,"Not_significant",-0.100669541478093,NA,NA,NA,0.62065643702355,0.00511833340080598,"Not_significant"
"ENSG00000108587.15",158.840257012739,0.225293296449278,0.793505145376527,"GOSR1","all genes",227.107006091747,-0.137489599997311,0.763576337085929,102.339771415175,0.0985172685440434,0.989860809722122,"Not_significant",-0.100450252776319,NA,NA,NA,0.615867744565872,0.32733296133524,"Not_significant"
"ENSG00000135686.13",196.090168851185,-0.230483101724243,0.79386757291533,"KLHL36","all genes",506.865525930194,-0.114017045204032,0.746834634525132,71.266617054884,-0.34222524443639,0.867833486880481,"Not_significant",-0.100251937306848,NA,NA,NA,0.0398039016920201,0.86904957016813,"Not_significant"
"ENSG00000108829.10",1226.18624685845,-0.106729197595037,0.793963087230659,"LRRC59","all genes",1658.29300827558,0.143312139868362,0.410450592669895,812.996690527881,0.0434725478797266,0.985060714678741,"Not_significant",-0.100199688233717,NA,NA,NA,0.248145100887104,0.0738244809620154,"Not_significant"
"ENSG00000133706.18",847.887039210905,0.125615703058296,0.793972173799768,"LARS1","all genes",1955.94050388785,-0.0979396450763364,0.617435382767964,365.551097863565,0.0361349826710445,0.989860809722122,"Not_significant",-0.10019471794693,NA,NA,NA,-0.265020955644022,-0.806700706012186,"Not_significant"
"ENSG00000135535.17",691.770931715919,0.124148556982253,0.793988368686327,"CD164","all genes",696.666924468801,-0.312482289605421,0.0776142920616334,516.673544190914,-0.181054372154402,0.693793990965594,"Not_significant",-0.100185859603565,NA,NA,NA,0.269787071011039,0.380552095157916,"Not_significant"
"ENSG00000163738.18",51.3887655755644,0.389289262629714,0.793988368686327,"MTHFD2L","all genes",114.360464864843,0.213448302746583,0.732822476601276,23.1780119575306,0.609781557961097,0.85956816455295,"Not_significant",-0.100185859603565,NA,NA,NA,-0.732378018222834,0.232828482773245,"Not_significant"
"ENSG00000132478.10",205.703151176286,0.201096844728246,0.794235661838974,"UNK","all genes",305.806890081799,0.0405559161982916,0.942620735990608,129.692418907956,0.247420493482328,0.871123881981864,"Not_significant",-0.100050616652431,NA,NA,NA,-1.23003478990249,0.273308578428291,"Not_significant"
"ENSG00000116857.17",247.371744895204,0.183786745994124,0.794410391865055,"TMEM9","all genes",316.11452365772,-0.194596264525923,0.575543966696192,168.497658235906,-0.0049680060269875,0.999041873733936,"Not_significant",-0.0999550833695088,NA,NA,NA,-0.76803971945908,-0.95839380016844,"Not_significant"
"ENSG00000122971.9",146.523011008009,0.225647893569152,0.794952727742391,"ACADS","all genes",222.062501634483,-0.105406406114837,0.836011149013934,91.3487591281336,0.128735514195617,0.985060714678741,"Not_significant",-0.0996586961121212,NA,NA,NA,-2.56559717585423,1.94630186267721,"Not_significant"
"ENSG00000139641.12",912.505639916976,0.116903082265848,0.794952727742391,"ESYT1","all genes",1490.79550682841,-0.0738838055378038,0.746824071445014,542.6459942538,0.0497082218219078,0.98871300631095,"Not_significant",-0.0996586961121212,NA,NA,NA,0.361291280275361,-0.254971299645193,"Not_significant"
"ENSG00000152683.14",198.506094064873,0.199359857812303,0.794952727742391,"SLC30A6","all genes",333.391807811731,0.012100955359494,0.983673372165845,115.853661962716,0.220693415439417,0.915358580681928,"Not_significant",-0.0996586961121212,NA,NA,NA,0.269007386133771,-0.204661497885617,"Not_significant"
"ENSG00000082068.9",202.336208964023,-0.210280195075793,0.795043165319519,"WDR70","all genes",463.881531113262,0.16816584506951,0.579355659480238,87.9134974231773,-0.0375964586883396,0.999041873733936,"Not_significant",-0.099609291530742,NA,NA,NA,0.0398193181133853,-0.155278225477911,"Not_significant"
"ENSG00000239672.7",1619.58866020006,0.097314301837851,0.795043165319519,"NME1","all genes",2667.13369133229,-0.173412019927708,0.216252391505679,957.96280971841,-0.0688936083161037,0.938702347762349,"Not_significant",-0.099609291530742,NA,NA,NA,0.0936333254957803,0.0662850980582987,"Not_significant"
"ENSG00000119640.9",113.523840630446,0.265803694369415,0.795143864036209,"ACYP1","all genes",176.492846246423,-0.477123040669729,0.178760359393252,69.6889306144694,-0.203277137235368,0.969866194128172,"Not_significant",-0.09955428806732,NA,NA,NA,0.798492597800209,1.08073127211286,"Not_significant"
"ENSG00000122550.18",211.008829932077,-0.19641265036217,0.795143864036209,"KLHL7","all genes",455.033972235488,0.158314938630486,0.589507007552553,98.6698543198622,-0.0329958783684352,0.999041873733936,"Not_significant",-0.09955428806732,NA,NA,NA,0.167264155683795,-0.343347625873528,"Not_significant"
"ENSG00000145494.11",537.349004132788,0.138042021539723,0.795143864036209,"NDUFS6","all genes",474.520307164358,-0.164072969566787,0.560715187296048,417.566945705031,-0.0192443435894756,0.999041873733936,"Not_significant",-0.09955428806732,NA,NA,NA,0.17235488373256,0.139189971609023,"Not_significant"
"ENSG00000163156.12",150.410598559204,0.230516270777095,0.795143864036209,"SCNM1","all genes",322.303101997335,-0.135126126564772,0.724712423254988,70.8414617909501,0.102138923217573,0.989860809722122,"Not_significant",-0.09955428806732,NA,NA,NA,-0.423578165496932,-1.20647315141993,"Not_significant"
"ENSG00000163517.15",75.6665158226025,0.311263224183992,0.795143864036209,"HDAC11","all genes",140.53467919499,-0.136255051420521,0.825242250317229,40.8917392565239,0.182425594953445,0.985527585357742,"Not_significant",-0.09955428806732,NA,NA,NA,1.23436574650956,-1.49541091574286,"Not_significant"
"ENSG00000166454.10",623.50933464025,0.220223462901716,0.795143864036209,"ATMIN","all genes",2375.41736378395,0.164516590242674,0.321007539430183,41.0851899998725,0.397482622793693,0.891458084212023,"Not_significant",-0.09955428806732,NA,NA,NA,-0.360334520873585,-1.64220645255563,"Not_significant"
"ENSG00000169607.13",254.15801716964,0.197074438301118,0.795143864036209,"CKAP2L","all genes",422.335831743246,-0.40224359034714,0.085672139374476,149.403688440608,-0.200441885907225,0.916638098406089,"Not_significant",-0.09955428806732,NA,NA,NA,-0.524034311625313,0.570078499517068,"Not_significant"
"ENSG00000176476.9",54.5050512604651,0.376439172902745,0.795143864036209,"SGF29","all genes",116.702950727666,-0.27288396279975,0.625803198994906,25.6916170587067,0.106624487803197,0.994758575132668,"Not_significant",-0.09955428806732,NA,NA,NA,0.26750291521613,-0.0207585601667975,"Not_significant"
"ENSG00000254772.10",5521.58245815317,0.105501278975742,0.795625649129487,"EEF1G","all genes",20903.3673739308,-0.152904520988182,0.1507531210251,396.234146925764,-0.0410698881925269,0.989860809722122,"Not_significant",-0.0992912246729821,NA,NA,NA,-0.73977053845462,-0.141566607891254,"Not_significant"
"ENSG00000032219.19",84.5397465042132,0.313295095804846,0.795850948643576,"ARID4A","all genes",202.023619093563,-0.16332880576654,0.73884575150183,34.7525093190143,0.162637523606669,0.989860809722122,"Not_significant",-0.0991682617132564,NA,NA,NA,0.651040998174729,-0.715591943373639,"Not_significant"
"ENSG00000127415.13",42.8720033289531,-0.40127155475029,0.795856333583104,"IDUA","all genes",41.3351765628065,0.483734143613075,0.573447590958564,32.4706171881826,0.0860295553071632,0.995800640278103,"Not_significant",-0.0991653231710405,NA,NA,NA,0.641546029087524,NA,"Not_significant"
"ENSG00000171135.15",176.362334521585,0.222820714030904,0.795856333583104,"JAGN1","all genes",183.784973502014,-0.0390555418405223,0.957085858066371,130.242863697261,0.187619759589792,0.949876592149097,"Not_significant",-0.0991653231710405,NA,NA,NA,-0.526966234840885,0.0757105093195474,"Not_significant"
"ENSG00000185000.12",227.31662607216,-0.197335179541727,0.795856333583104,"DGAT1","all genes",436.231332778598,0.059406173351675,0.881934332785766,119.400500447413,-0.132585736162889,0.980732438074702,"Not_significant",-0.0991653231710405,NA,NA,NA,0.427357571631131,0.354022803711228,"Not_significant"
"ENSG00000151065.14",153.700496098191,-0.233977312935188,0.79596194963883,"DCP1B","all genes",328.547808551171,-0.0713034493805584,0.871874476629906,72.5762016217579,-0.292229311337609,0.911792857845024,"Not_significant",-0.0991076928865375,NA,NA,NA,0.773392413689039,-0.608450853643526,"Not_significant"
"ENSG00000197056.11",352.903803242414,-0.168925173983712,0.796292882498932,"ZMYM1","all genes",809.911685383508,-0.135221822245637,0.602334108083477,153.141347976577,-0.295876551288733,0.753847156014738,"Not_significant",-0.0989271661087988,NA,NA,NA,0.661057655651594,0.57568731350915,"Not_significant"
"ENSG00000024862.17",51.4342589898034,-0.385759908839911,0.796315065173842,"CCDC28A","all genes",110.823554082837,0.430040458148846,0.346547026208171,24.0760558161742,0.065844381982563,0.999041873733936,"Not_significant",-0.0989150679482669,NA,NA,NA,NA,NA,"Not_significant"
"ENSG00000089094.19",210.747397833354,0.213489981368939,0.796315065173842,"KDM2B","all genes",582.455689202529,0.0783517979860046,0.812815966603874,67.4639818978305,0.294140331498744,0.911823777674907,"Not_significant",-0.0989150679482669,NA,NA,NA,NA,NA,"Not_significant"
"ENSG00000100150.20",137.731506637462,0.255366910958586,0.796557811631188,"DEPDC5","all genes",354.442712520755,0.0505714507966562,0.917119593053152,50.4637903163147,0.314466867763555,0.928663133911757,"Not_significant",-0.0987826990074955,NA,NA,NA,-0.30440092218424,1.38107266561114,"Not_significant"
"ENSG00000108344.15",976.174803831064,-0.109541627641906,0.796557811631188,"PSMD3","all genes",1860.98536211971,0.00395478913444749,0.990623194469269,515.781312435689,-0.0989091547147684,0.930765271578965,"Not_significant",-0.0987826990074955,NA,NA,NA,0.39737046799884,0.0731997657577066,"Not_significant"
"ENSG00000119632.4",173.034844124673,0.208121060114358,0.796557811631188,"IFI27L2","all genes",246.234381610445,-0.292939055510601,0.366746847424412,111.753692010582,-0.077858927601921,0.989860809722122,"Not_significant",-0.0987826990074955,NA,NA,NA,-0.443513532070526,-0.432473993534649,"Not_significant"
"ENSG00000164134.13",729.390634608641,-0.121374703654911,0.796557811631188,"NAA15","all genes",1463.26664735042,-0.0743946231673511,0.749390651502956,367.710763762369,-0.188590184310695,0.761680891322784,"Not_significant",-0.0987826990074955,NA,NA,NA,0.256215541729293,-0.237613865009981,"Not_significant"
"ENSG00000214113.10",74.7403385651725,-0.30981546438817,0.796557811631188,"LYRM4","all genes",133.152405599581,0.266921962078401,0.597639487039386,41.7580000049949,-0.0324452501176993,0.999041873733936,"Not_significant",-0.0987826990074955,NA,NA,NA,-0.0740234609268635,-0.264303102896912,"Not_significant"
"ENSG00000083937.9",245.346776785931,-0.181456845452745,0.796677466453018,"CHMP2B","all genes",461.374251129798,0.00535752798827006,0.992250390967758,131.17074347098,-0.169730746736931,0.954101952937069,"Not_significant",-0.098717466421114,NA,NA,NA,0.234454601744308,0.141483875788574,"Not_significant"
"ENSG00000141380.14",644.312810818326,0.124067957772983,0.796677466453018,"SS18","all genes",1017.37262035697,-0.117269218219601,0.602404925104462,391.725180097204,0.0134600446432795,0.999041873733936,"Not_significant",-0.098717466421114,NA,NA,NA,-0.161964628501095,0.702468243571854,"Not_significant"
"ENSG00000179913.11",66.5226922980773,0.331274477840437,0.796677466453018,"B3GNT3","all genes",95.8565830271354,-0.304628498392458,0.614589200564822,42.6769793243657,0.0372484149869334,0.999041873733936,"Not_significant",-0.098717466421114,NA,NA,NA,-0.0259196569610442,-1.59234203108675,"Not_significant"
"ENSG00000152242.11",140.14612015001,-0.234988247217301,0.796748455223114,"C18orf25","all genes",262.434293742278,-0.00892480283792098,0.988825689527015,75.1977750132204,-0.239899461905359,0.942780440429929,"Not_significant",-0.098678769885893,NA,NA,NA,0.637208877778421,0.100777625136647,"Not_significant"
"ENSG00000164162.14",79.5684167039888,0.320235967757223,0.796748455223114,"ANAPC10","all genes",176.641536890764,-0.24697260836983,0.575173716494894,35.9836320882272,0.068348240053332,0.999041873733936,"Not_significant",-0.098678769885893,NA,NA,NA,-0.11291213270677,-0.555215157327104,"Not_significant"
"ENSG00000165629.20",1095.08799651913,0.111134416690887,0.796748455223114,"ATP5F1C","all genes",1950.68514283915,-0.169076100761423,0.288908044270461,611.951207003854,-0.0507772972070687,0.985060714678741,"Not_significant",-0.098678769885893,NA,NA,NA,0.0102206723595764,0.261569744465614,"Not_significant"
"ENSG00000111077.17",113.99629880767,-0.269764477910107,0.797217733633028,"TNS2","all genes",277.740808021033,-0.0395288405818717,0.943887941808003,45.5435221948299,-0.306327910116807,0.942780440429929,"Not_significant",-0.0984230492423621,NA,NA,NA,1.12199052437861,0.736965594166206,"Not_significant"
"ENSG00000113851.14",106.389268384852,0.271897752291015,0.797217733633028,"CRBN","all genes",251.953478341225,-0.287062089314783,0.370726980131417,44.2812120081881,-0.0118204558044704,0.999041873733936,"Not_significant",-0.0984230492423621,NA,NA,NA,-0.439928825669478,0.0995356735509144,"Not_significant"
"ENSG00000153048.11",219.117477716417,0.191295548143214,0.797217733633028,"CARHSP1","all genes",256.203379384903,-0.148607083733425,0.729485824107887,155.039003426808,0.0504078355051426,0.991393236893989,"Not_significant",-0.0984230492423621,NA,NA,NA,0.511517326208135,-0.293847118193274,"Not_significant"
"ENSG00000172869.14",295.447660791713,-0.189963947979584,0.797217733633028,"DMXL1","all genes",840.923878896021,-0.127786048009251,0.59348790097476,88.6275517765486,-0.31685457005318,0.865783197685094,"Not_significant",-0.0984230492423621,NA,NA,NA,0.531655936789181,0.80719075557576,"Not_significant"
"ENSG00000198858.10",264.104001170489,0.177154788312591,0.797217733633028,"R3HDM4","all genes",409.3582755649,0.175305189427918,0.562062084736137,162.450791951089,0.359846806682,0.581381189744675,"Not_significant",-0.0984230492423621,NA,NA,NA,-0.0310280215631667,-0.379317060487877,"Not_significant"
"ENSG00000105699.16",2799.71297278739,0.0975136806446355,0.797296222120106,"LSR","all genes",3482.00377308115,0.0407816436718936,0.871270558378297,1930.39198689548,0.145820718271985,0.2656592092014,"Not_significant",-0.0983802937472027,NA,NA,NA,-0.302304526493633,0.325893189353429,"Not_significant"
"ENSG00000108963.17",102.348957213823,0.269305934009649,0.797296222120106,"DPH1","all genes",162.382436372421,0.0699997138425877,0.917119305852932,62.0505858451682,0.348936047089094,0.877533254690432,"Not_significant",-0.0983802937472027,NA,NA,NA,0.897146308005414,-0.623556656569643,"Not_significant"
"ENSG00000066654.14",199.054653440617,0.198082644172102,0.797326728293308,"THUMPD1","all genes",364.97548174897,-0.188164004449221,0.551695180111391,108.711934614366,0.0184368523701158,0.999041873733936,"Not_significant",-0.0983636770759277,NA,NA,NA,0.309984368187098,0.434679601935226,"Not_significant"
"ENSG00000171823.7",90.4568918053928,-0.32436232999027,0.797326728293308,"FBXL14","all genes",265.753042384058,0.56435221198286,0.0228149859447529,25.1166558091256,0.254343755882084,0.985060714678741,"Not_significant",-0.0983636770759277,NA,NA,NA,-0.479692440299627,-0.412556768326085,"Not_significant"
"ENSG00000197780.10",141.427627935606,0.244211851674852,0.797326728293308,"TAF13","all genes",206.856234985954,-0.225325977635443,0.59348790097476,89.9949181552591,0.0297372339874002,0.999041873733936,"Not_significant",-0.0983636770759277,NA,NA,NA,0.189945598675732,0.666073059070234,"Not_significant"
"ENSG00000105696.9",183.874936953653,-0.217742734297013,0.797417171532911,"TMEM59L","all genes",118.08647343296,0.240228036769652,0.6855108408851,153.647081830543,0.0230603680754408,0.999041873733936,"Not_significant",-0.0983144165019493,NA,NA,NA,0.549028794104876,-0.519942708870746,"Not_significant"
"ENSG00000135111.16",59.4651540657229,-0.338367255808291,0.797417171532911,"TBX3","all genes",94.9114956639593,0.659828231907399,0.124005535677102,35.9089660331287,0.331514332630065,0.948650412993299,"Not_significant",-0.0983144165019493,NA,NA,NA,-0.375480064407075,-0.351903154332852,"Not_significant"
"ENSG00000143375.15",84.3844689882854,0.304710608033775,0.797417171532911,"CGN","all genes",123.452780372866,-0.177817114959146,0.772043863773584,53.6802062467796,0.127795376642501,0.989860809722122,"Not_significant",-0.0983144165019493,NA,NA,NA,0.452903242478923,1,"Not_significant"
