"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log2FCTE"
"ENSG00000112981.5",236.756917029697,0.134649663098176,0.978922550447669,"NME5","all genes",304.384042101186,0.100222895611078,0.830270810663254,137.382396591899,0.231355084698662,0.816346025350662,"Not_significant",-0.00925166697495914,NA,NA,NA,0.131132189087584
"ENSG00000114416.18",4699.52638070332,0.0773113775028596,0.978922550447669,"FXR1","all genes",9075.8381544702,-0.0203844697338313,0.933282414320602,2283.11563747677,0.0525926437064403,0.938470892883973,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0729771134402716
"ENSG00000116675.16",1953.1604292752,-0.081465758548078,0.978922550447669,"DNAJC6","all genes",4406.30874584081,-0.0805362885196534,0.677906301927482,856.293311798754,-0.165435012634631,0.734297980055524,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0848987241149774
"ENSG00000120533.13",2816.68488534427,0.0817577203345196,0.978922550447669,"ENY2","all genes",4184.99186774009,0.000710524588142672,0.998438298505069,1552.23460234761,0.0798985123692359,0.896070402106713,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0791879877810932
"ENSG00000120725.13",1181.19083201747,0.0758014751968931,0.978922550447669,"SIL1","all genes",2295.91171157577,0.0854368881698381,0.682528162672264,571.68491514407,0.157914930978942,0.778198843687478,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0724780428091042
"ENSG00000125898.13",151.893820081444,-0.20322525488798,0.978922550447669,"FAM110A","all genes",497.062461439108,0.280631350967205,0.307127022551371,43.9478348884666,0.0689443282649447,0.97849995134145,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.211687022702261
"ENSG00000135387.21",14185.3626410247,0.0682846861012787,0.978922550447669,"CAPRIN1","all genes",23961.7057229112,0.0448288028688453,0.80868616268011,7395.49335615401,0.111141361242753,0.80380200996933,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0663125583739077
"ENSG00000136478.7",954.571601049357,0.103788562608685,0.978922550447669,"TEX2","all genes",3214.78108046624,-0.0223757429408526,0.939689507695071,262.564951208235,0.079487926120893,0.939406258230007,"Not_significant",-0.00925166697495914,NA,NA,NA,0.101863669061746
"ENSG00000136485.15",7682.25134788839,0.0609272928393134,0.978922550447669,"DCAF7","all genes",23464.0524079657,-0.235323048219973,0.0109187620886064,2470.1271505087,-0.177494920701046,0.622324792426994,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0578281275189277
"ENSG00000139168.8",3067.9022142312,0.128671931245356,0.978922550447669,"ZCRB1","all genes",5270.30889326939,0.0559164321971172,0.783485625378562,1585.3576694555,0.177708418302234,0.781787257907518,"Not_significant",-0.00925166697495914,NA,NA,NA,0.121791986105117
"ENSG00000139200.13",226.149712915328,-0.208689151325108,0.978922550447669,"PIANP","all genes",765.934428320761,-0.834614829911562,3.39059317751462e-06,62.0589835242537,-1.05070358612414,0.194256350860277,"RNA_down",-0.00925166697495914,NA,0,0,-0.216088756212576
"ENSG00000143248.13",172.405522665441,0.187929653955851,0.978922550447669,"RGS5","all genes",435.171039163079,-0.200479636495075,0.514878728767343,68.7510058441914,-0.0133233331147203,0.99397981026919,"Not_significant",-0.00925166697495914,NA,NA,NA,0.187156303380355
"ENSG00000143575.15",3065.96287906889,-0.0694579128772192,0.978922550447669,"HAX1","all genes",10234.6986327202,0.211103926344187,0.0486497509233091,856.704272302101,0.137912431118813,0.80380200996933,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0731914952253733
"ENSG00000143622.11",664.836097929817,0.150173925736536,0.978922550447669,"RIT1","all genes",1569.62718316117,-0.162748742635589,0.345756612170699,281.263686826709,-0.017746604128872,0.989962009503851,"Not_significant",-0.00925166697495914,NA,NA,NA,0.145002138506717
"ENSG00000145919.11",2466.96681803685,0.065249215694895,0.978922550447669,"BOD1","all genes",7987.03626716428,0.320280739298554,0.000531713379901539,725.045770329524,0.381957608845437,0.211192973663883,"RNA_up",-0.00925166697495914,NA,0,0,0.0616768695468829
"ENSG00000147403.16",10052.5891599895,-0.0650479629381957,0.978922550447669,"RPL10","all genes",47874.3097934003,0.0206183755607192,0.920534897896266,711.015912139198,-0.0470248011932253,0.951731099031421,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0676431767539445
"ENSG00000152409.9",2286.83569774829,0.102332880496668,0.978922550447669,"JMY","all genes",5220.85658419102,0.0717199069858962,0.738884950642352,992.501554765384,0.168756596505664,0.757443130068935,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0970366895197674
"ENSG00000154813.10",1061.78976278865,-0.108717676934126,0.978922550447669,"DPH3","all genes",3874.9543310635,0.290285014308855,0.0286521379207986,247.97896437067,0.17864883667297,0.832421727941482,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.111636177635886
"ENSG00000158545.15",2864.27295439328,0.0845390126789494,0.978922550447669,"ZC3H18","all genes",6338.27989512843,0.0147244729568511,0.953075125042699,1274.04861563617,0.0966501836252446,0.88614418243977,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0819257106683936
"ENSG00000158796.17",989.731536345812,0.0910378520712763,0.978922550447669,"DEDD","all genes",3370.05113248021,-0.0250864735452406,0.92082073644123,267.058838374476,0.0636178431429307,0.951731099031421,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0887043166881713
"ENSG00000163378.14",385.074213797629,0.111561204703789,0.978922550447669,"EOGT","all genes",824.63592989631,-0.158379571903869,0.506440144660601,175.303361770783,-0.049842979132217,0.969016695870852,"Not_significant",-0.00925166697495914,NA,NA,NA,0.108536592771653
"ENSG00000164211.13",1631.80661610124,0.115904503302486,0.978922550447669,"STARD4","all genes",4541.44690787387,-0.390235779149636,0.00169608165914401,589.682706966765,-0.279522969043695,0.571571244220306,"RNA_down",-0.00925166697495914,NA,0,0,0.110712810105941
"ENSG00000164961.16",1411.55308426717,0.111116217110275,0.978922550447669,"WASHC5","all genes",2556.97038908512,0.287242372309924,0.0546939206500538,709.792464471464,0.397164556742607,0.261613650199241,"Not_significant",-0.00925166697495914,NA,NA,NA,0.109922184432683
"ENSG00000165506.14",912.350165633953,0.0945968970636262,0.978922550447669,"DNAAF2","all genes",1687.57517362173,0.262832623332071,0.0755191206813516,453.961999313243,0.354589883425258,0.392006965603918,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0917572600931866
"ENSG00000166801.15",235.925698170251,0.144929660334096,0.978922550447669,"FAM111A","all genes",636.252960616884,-0.0876806611122586,0.794694269853411,88.1308627453401,0.0546503844712673,0.975459834079079,"Not_significant",-0.00925166697495914,NA,NA,NA,0.142331045583526
"ENSG00000167526.13",25114.4548922107,0.0937880269236244,0.978922550447669,"RPL13","all genes",88044.6247753346,0.0556286176716798,0.7537313974226,6407.51018111468,0.145431088164152,0.775687292731964,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0898024704924726
"ENSG00000169242.12",247.591038993296,-0.147132774946774,0.978922550447669,"EFNA1","all genes",711.493813675139,-0.314910267019845,0.122729086035816,86.2018129510909,-0.463989395960917,0.61422654138772,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.149079128941073
"ENSG00000170322.14",1835.6266165642,0.0754312079800211,0.978922550447669,"NFRKB","all genes",4908.71761571523,-0.00698037936483106,0.98038259232966,691.976260893945,0.0657565327593737,0.933069161609973,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0727369121242048
"ENSG00000170989.10",290.01930315759,0.147655558476162,0.978922550447669,"S1PR1","all genes",795.43867969624,-0.201240438229899,0.420971811564199,106.435530854138,-0.0559477906393751,0.97311822893675,"Not_significant",-0.00925166697495914,NA,NA,NA,0.145292647590524
"ENSG00000171222.10",2411.42103941544,0.12072123584256,0.978922550447669,"SCAND1","all genes",4870.34577269686,0.140865646298541,0.400023134862861,1140.82311759129,0.260826173871204,0.598443014807347,"Not_significant",-0.00925166697495914,NA,NA,NA,0.119960527572664
"ENSG00000173402.12",3670.55344067375,-0.095856556812801,0.978922550447669,"DAG1","all genes",9148.63472538638,0.168736895958853,0.229848210671276,1481.42090632451,0.0718454822200442,0.926458969594482,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0968914137388087
"ENSG00000173409.14",2421.28302666184,-0.0764030072212527,0.978922550447669,"ARV1","all genes",5114.33849251503,0.187258887525978,0.118837417137368,1111.55413425408,0.108312930674076,0.853166128176452,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0789459568519025
"ENSG00000177854.8",303.280119681704,0.155848160437033,0.978922550447669,"TMEM187","all genes",724.929970809041,-0.264356884524996,0.324734327701114,127.192162819396,-0.113834409592182,0.936951510028054,"Not_significant",-0.00925166697495914,NA,NA,NA,0.150522474932814
"ENSG00000183508.5",888.263025676829,0.0887447215124508,0.978922550447669,"TENT5C","all genes",2254.61604691287,-0.725501627583231,6.82234015776064e-11,353.635629776722,-0.640707352957785,0.0331069105879942,"RNA_down",-0.00925166697495914,NA,0,0,0.0847942746254453
"ENSG00000184828.10",169.924484525779,-0.176236883652194,0.978922550447669,"ZBTB7C","all genes",514.198162771524,-0.24546496365943,0.374623879453346,55.3872000627122,-0.42277331483625,0.751822973422979,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.17730835117682
"ENSG00000185842.15",2203.76582668132,0.0967401395120688,0.978922550447669,"DNAH14","all genes",3039.95176875194,-0.0665859772051545,0.786953822691211,1248.86765668335,0.0253020240862067,0.974875388805526,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0918880012913612
"ENSG00000186416.16",3553.81283086421,0.0684789809507265,0.978922550447669,"NKRF","all genes",4875.29879764294,0.209000290452859,0.0941027399787116,2016.91706376198,0.274929235467119,0.315249795664557,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0659289450142607
"ENSG00000198947.15",449.604803229081,0.105191849613826,0.978922550447669,"DMD","all genes",886.196775701241,-0.056833877961024,0.857720808481324,215.800865158285,0.0458464989867959,0.969779030692606,"Not_significant",-0.00925166697495914,NA,NA,NA,0.10268037694782
"ENSG00000213204.8",1134.44422468976,-0.0746653591435182,0.978922550447669,"AL049697.1","all genes",1860.91610150114,0.0583434779349108,0.807761032113134,599.753674170712,-0.0197805879691865,0.981969319158275,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0781240659040972
"ENSG00000213918.10",344.896866731301,0.182412624486037,0.978922550447669,"DNASE1","all genes",1624.92674999922,-0.320750246731259,0.0256068885990431,27.1367713795974,-0.13920710767057,0.960598391394539,"Not_significant",-0.00925166697495914,NA,NA,NA,0.181543139060689
"ENSG00000246695.8",222.518784411264,-0.163563387555578,0.978922550447669,"RASSF8-AS1","all genes",835.349766204376,-0.0060927683452351,0.987696190607119,48.628844865151,-0.170688624100463,0.93792183941413,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.164595855755228
"ENSG00000249780.1",288.247908497263,-0.184844282499775,0.978922550447669,"AC093809.1","all genes",33.3955636370856,0.0805845570974555,0.960856977846697,216.930413187067,-0.103069293854153,0.929795841233316,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.183653850951608
"ENSG00000254093.9",840.527365214326,0.0955058664776302,0.978922550447669,"PINX1","all genes",1152.30376745415,0.156449872071149,0.492521106830757,477.177113553373,0.249383058627911,0.590725224497791,"Not_significant",-0.00925166697495914,NA,NA,NA,0.0929331865567621
"ENSG00000259642.2",139.971393516332,0.207788286865506,0.978922550447669,"ST20-AS1","all genes",447.01414238142,0.309818619364503,0.278860080650917,41.9606887580974,0.517740253748332,0.721533827114791,"Not_significant",-0.00925166697495914,NA,NA,NA,0.207921634383829
"ENSG00000261732.1",2087.50856586259,-0.0654916297074381,0.978922550447669,"AL031708.1","all genes",4506.84910144526,0.0105005464996444,0.967189656721298,944.899706885541,-0.0581774445334914,0.936951510028054,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.0686779910331358
"ENSG00000280828.1",70.168244182696,-0.248860930280205,0.978922550447669,"AC090114.3","all genes",150.571560155669,0.201200922888162,0.739005431592857,31.892839378128,-0.0502311989791695,0.985924780003863,"Not_significant",-0.00925166697495914,NA,NA,NA,-0.251432121867332
"ENSG00000286098.1",152.891292805547,0.183142329431086,0.978922550447669,"AC008770.4","all genes",199.518333384057,0.0274598998355953,0.96974985872218,88.2761389547944,0.207357080452442,0.889341810307593,"Not_significant",-0.00925166697495914,NA,NA,NA,0.179897180616847
"ENSG00000198836.10",6201.48203088473,0.0765099584208581,0.979001501095662,"OPA1","all genes",9908.29358885429,-0.0314176081906186,0.876527947298949,3315.94049739917,0.0406510546851577,0.95154601545263,"Not_significant",-0.0092166422958787,NA,NA,NA,0.0720686628757762
"ENSG00000011009.11",922.237213437099,-0.152965021835882,0.979074941685913,"LYPLA2","all genes",3467.11850250281,0.0733229441998663,0.759052411791619,200.959027007757,-0.0811720030317092,0.952033240974835,"Not_significant",-0.00918406456560031,NA,NA,NA,-0.154494947231576
"ENSG00000082068.9",1547.55256420002,0.0936503640123763,0.979074941685913,"WDR70","all genes",2527.229240812,0.134210796462507,0.477332041502449,819.038567856281,0.225739954935994,0.603214020051917,"Not_significant",-0.00918406456560031,NA,NA,NA,0.0915291584734865
"ENSG00000097096.9",580.325042367543,0.0949640881597116,0.979074941685913,"SYDE2","all genes",1113.96123736579,-0.195540020216395,0.293421345544007,283.112529062451,-0.103021184266238,0.92031442670872,"Not_significant",-0.00918406456560031,NA,NA,NA,0.0925188359501572
"ENSG00000108510.10",3076.7892167246,-0.0753408652385219,0.979074941685913,"MED13","all genes",8697.84007109147,-0.0326150821224983,0.868787960968488,1090.85388940696,-0.110920531111688,0.847599842015305,"Not_significant",-0.00918406456560031,NA,NA,NA,-0.0783054489891899
"ENSG00000118777.12",214.984795216092,-0.161952672186743,0.979074941685913,"ABCG2","all genes",370.668414768899,-0.438527738021671,0.0772527147980889,111.149154435028,-0.601619899215654,0.393923092573183,"Not_significant",-0.00918406456560031,NA,NA,NA,-0.163092161193983
"ENSG00000158769.18",1736.64270912237,0.0666657001553587,0.979074941685913,"F11R","all genes",4843.01756670934,-0.160347111256483,0.190938063675636,625.894245107173,-0.096442709229469,0.891701323130843,"Not_significant",-0.00918406456560031,NA,NA,NA,0.063904402027014
"ENSG00000186564.5",348.18822433781,-0.134189523307452,0.979074941685913,"FOXD2","all genes",862.818409910554,-0.320375235548055,0.0745314700679088,141.651053619528,-0.460529907918663,0.520001696328947,"Not_significant",-0.00918406456560031,NA,NA,NA,-0.140154672370607
"ENSG00000234456.8",823.170463671715,0.104602141632386,0.979074941685913,"MAGI2-AS3","all genes",2793.24244730817,-0.0621869457952935,0.800803138347866,223.454819631523,0.0396315262416852,0.97350092287947,"Not_significant",-0.00918406456560031,NA,NA,NA,0.101818472036979
"ENSG00000265491.5",1163.44076339702,-0.0975702152232709,0.979074941685913,"RNF115","all genes",3506.35524644469,0.31015175261429,0.00727314106058165,380.204117552168,0.209918593824631,0.745705907022346,"RNA_up",-0.00918406456560031,NA,0,0,-0.100233158789658
"ENSG00000103429.11",2978.30965335744,0.0571048964676894,0.979131508029363,"BFAR","all genes",7991.08516853707,-0.0189555052133176,0.929470346633441,1118.87277893061,0.0351155860455521,0.959638450059131,"Not_significant",-0.00915897379865659,NA,NA,NA,0.0540710912588697
"ENSG00000124570.20",3183.21383246339,-0.0693899329995531,0.979131508029363,"SERPINB6","all genes",7088.20123216161,-0.102583475586237,0.479652809184127,1409.66945922809,-0.175704336703984,0.671433851850259,"Not_significant",-0.00915897379865659,NA,NA,NA,-0.0731208611177471
"ENSG00000139531.13",402.781782072368,0.137243485314038,0.979131508029363,"SUOX","all genes",1170.68059287625,0.357512966677609,0.0395446933489224,137.767216876091,0.492927429525492,0.453715650515214,"Not_significant",-0.00915897379865659,NA,NA,NA,0.135414462847884
"ENSG00000198189.11",575.911591209636,-0.0990298628618052,0.979131508029363,"HSD17B11","all genes",1228.6261467806,0.132034478512521,0.560559057658006,262.830984247531,0.0292444519789145,0.98001470586515,"Not_significant",-0.00915897379865659,NA,NA,NA,-0.102790026533606
"ENSG00000223478.1",60.9996198045761,0.264546088272646,0.979131508029363,"AL441992.2","all genes",170.000312975427,-0.461715138013051,0.236604729754229,22.0099774053793,-0.197162546664311,0.950270798869776,"Not_significant",-0.00915897379865659,NA,NA,NA,0.26455259134874
"ENSG00000268797.1",136.994397750084,-0.227459102281762,0.979131508029363,"AC008537.1","all genes",577.647738580432,0.251014453628223,0.324575300562908,20.6081146953984,0.0172430904181345,0.995669553618612,"Not_significant",-0.00915897379865659,NA,NA,NA,-0.233771363210088
