"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat"
"ENSG00000134882.16",269.521576406047,0.260300421886021,1,"UBAC2","all genes",903.18125828781,-0.0523845079398939,0.99992408498771,81.7181665784672,0.191638903570561,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134899.21",157.989578382574,0.298006751892109,1,"ERCC5","all genes",671.272269128159,0.0113774249956476,0.99992408498771,34.909499393197,0.325960601293743,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134900.12",264.903617546414,0.030684098523992,1,"TPP2","all genes",956.603799748532,-0.112028885771497,0.99992408498771,74.0087195989502,-0.11075204982018,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134905.17",190.496326764937,-0.021382045818962,1,"CARS2","all genes",677.634649682921,-0.0893065092565417,0.99992408498771,54.1700819246211,-0.126202679010683,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134909.18",103.998253066057,0.429749094753008,1,"ARHGAP32","all genes",416.190436240973,-0.0445641098598383,0.99992408498771,25.3345921668768,0.359550802189508,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134910.14",1363.91963652638,-0.111149089287693,1,"STT3A","all genes",3035.41609410978,0.0140732339731668,0.99992408498771,554.190174844756,-0.104368693768758,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134954.14",353.57339773708,-0.194763573101187,1,"ETS1","all genes",1394.31590869431,-0.156884670993729,0.99992408498771,88.0015158591217,-0.347891009010189,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134970.14",599.417028334835,0.149877348082612,1,"TMED7","all genes",1794.30531096352,0.0218101950426874,0.99992408498771,201.360707010733,0.176471327052612,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134982.17",249.164298891178,-0.0872264722808003,1,"APC","all genes",1127.91191943138,-0.136363313160093,0.99992408498771,48.718695708283,-0.215689034837723,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134987.11",420.445567032952,-0.203949106605527,1,"WDR36","all genes",1231.56552524282,-0.114539957795168,0.99992408498771,143.736169737167,-0.321796128620056,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000134996.12",102.458291683273,-0.072911428389823,1,"OSTF1","all genes",222.93096105895,0.056166281249546,0.99992408498771,42.0856974496621,-0.040678347960113,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135002.12",259.39943185561,-0.0354747751820981,1,"RFK","all genes",998.045570866928,-0.0271317947607057,0.99992408498771,66.8608055607121,-0.0705602655374332,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135018.14",1104.05796404977,-0.0034822742613339,1,"UBQLN1","all genes",3026.51043177624,-0.0323332813629878,0.99992408498771,396.444109484313,-0.0386544646958711,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135040.16",257.270607412437,-0.267582098704787,1,"NAA35","all genes",920.900242097844,0.0751790577995732,0.99992408498771,72.6195069472278,-0.20225744901327,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135045.7",78.0787403090038,0.182623671114086,1,"C9orf40","all genes",118.249752185358,-0.221778340392354,0.99992408498771,36.8220620918552,-0.0258497442534472,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135046.14",1751.68772277582,-0.00778558321420112,1,"ANXA1","all genes",3935.2956891822,0.05327480049757,0.99992408498771,708.293686000083,0.0409774264140795,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135047.15",245.591269314438,-0.0460054710885969,1,"CTSL","all genes",637.031117016358,-0.16959057597567,0.99992408498771,91.4906822039884,-0.222100286330198,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135052.16",461.111503547002,-0.170630359890695,1,"GOLM1","all genes",1355.06525346127,0.0801565458380346,0.99992408498771,157.235105566986,-0.0995089824908864,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135069.14",564.263938569547,0.179334361540595,1,"PSAT1","all genes",1351.20344638639,-0.0349399785987614,0.99992408498771,220.488067918504,0.13759288741663,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135090.14",64.3228103513662,-0.0830714328627691,1,"TAOK3","all genes",175.559065381861,0.294980069333253,0.99992408498771,23.1631453271846,0.156793952812567,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135093.13",84.1307509688432,-0.322733947824409,1,"USP30","all genes",279.635099478185,0.00340133729200058,0.99992408498771,25.7191171361136,-0.286734549231086,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135097.7",67.1027111329493,0.260877566625229,1,"MSI1","all genes",192.234495726486,0.162861798863737,0.99992408498771,23.3200064477957,0.411077098382509,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135108.14",336.673820268002,0.189146517193524,1,"FBXO21","all genes",1135.84410303312,-0.0738450052018834,0.99992408498771,101.374841590824,0.103866200349679,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135111.16",95.0101533136405,0.310269080284904,1,"TBX3","all genes",307.153680525097,0.0309796574182964,0.99992408498771,29.8283938335543,0.321668911656797,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135114.12",157.341981223106,0.207298561718202,1,"OASL","all genes",538.433394091474,0.74241740993383,5.56624308591518e-06,46.6640844816123,0.926756148881151,0.999476973742387,"RNA_up",0,NA,0,0,0
"ENSG00000135148.12",151.86743162873,0.171426880004196,1,"TRAFD1","all genes",531.507134883112,0.0731597258543522,0.99992408498771,43.9569158439085,0.238336766902419,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135164.18",183.27871874495,-0.272997536739068,1,"DMTF1","all genes",912.721745145025,0.0662663973336715,0.99992408498771,28.2252367863544,-0.213583309958043,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135241.17",136.080474294439,-0.244298418424351,1,"PNPLA8","all genes",515.178069351268,-0.00943920035219322,0.99992408498771,35.8572368050354,-0.288278618089376,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135249.8",182.055699361274,0.0644987167546163,1,"RINT1","all genes",553.758831065332,0.031580936232978,0.99992408498771,60.3507700260975,0.100535187038144,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135250.17",204.764309416219,0.0196412080724796,1,"SRPK2","all genes",741.2167334755,0.0488227208730371,0.99992408498771,57.0452867170768,0.0810625634243311,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135297.15",165.926972966936,-0.324595954918566,1,"MTO1","all genes",655.166713607741,0.0117165285733873,0.99992408498771,41.2086912217904,-0.32671509589004,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135316.18",1206.95012094471,0.0291021937442693,1,"SYNCRIP","all genes",3748.32156644911,-0.00123685314597872,0.99992408498771,393.10179270696,0.0258895185671697,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135317.13",381.036301565717,-0.136012437039007,1,"SNX14","all genes",1275.91440837005,0.0470597502757335,0.99992408498771,115.629611698565,-0.0904028850902038,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135318.12",325.164720353097,0.264323881112686,1,"NT5E","all genes",1055.11567531898,-0.0529595527113317,0.99992408498771,101.75407243422,0.207519147000639,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135336.14",171.829007299323,0.00901349170905337,1,"ORC3","all genes",492.950257581333,0.0595663530666492,0.99992408498771,59.6844432484578,0.050121844267215,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135341.18",253.787760446519,0.146793867040068,1,"MAP3K7","all genes",1154.38017623978,0.0378874403942193,0.99992408498771,49.1151384908689,0.189549648803967,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135372.9",476.543617282115,-0.0222694076807401,1,"NAT10","all genes",1232.00555961807,-0.132584437429947,0.99992408498771,177.902307733786,-0.152985690618023,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135373.12",159.64745053939,-0.323471603058832,1,"EHF","all genes",392.325160911989,0.14837949449182,0.99992408498771,61.4830963649141,-0.170135058823936,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135387.21",2254.17397107039,0.00507140307062924,1,"CAPRIN1","all genes",6145.80123040664,-0.0380637398172892,0.99992408498771,812.429182918467,-0.0356370632386222,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135390.20",755.23170128447,0.109050058300698,1,"ATP5MC2","all genes",1414.140414462,0.0757831674780783,0.99992408498771,331.214045588175,0.188572916622723,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135392.16",218.104183904631,-0.126579732532786,1,"DNAJC14","all genes",963.836327902059,-0.0407484869436746,0.99992408498771,44.7987982124758,-0.177028520468072,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135404.11",1223.36099825541,0.034898540650802,1,"CD63","all genes",2330.24418955197,0.0691694717669568,0.99992408498771,532.966178129834,0.104126444142415,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135424.17",47.5494794122994,0.122619566239801,1,"ITGA7","all genes",90.5298325913619,0.241757694112892,0.99992408498771,20.7209072979555,0.322527980663541,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135439.11",89.4959043274094,0.217912310157024,1,"AGAP2","all genes",230.830499611102,0.0972411895605577,0.99992408498771,33.4590217644879,0.330206155616276,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135441.7",173.103587719422,0.180235599372038,1,"BLOC1S1","all genes",398.382295698814,0.0334159567993789,0.99992408498771,69.112532158834,0.235366225487964,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135446.17",627.12417727514,-0.159058800463008,1,"CDK4","all genes",2187.49177073708,-0.0591052905575096,0.99992408498771,182.295331648494,-0.20767525064117,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135451.13",228.841772199698,0.0193799959593396,1,"TROAP","all genes",599.118797531194,0.0489567733837599,0.99992408498771,84.747811455765,0.0712930727135179,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135454.14",72.2292123839966,-0.409111354623291,1,"B4GALNT1","all genes",243.330354369015,0.067341655654315,0.99992408498771,21.7796493279735,-0.343356748076241,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135457.10",177.565214723384,-0.11957645794879,1,"TFCP2","all genes",400.185790213857,-0.0489284425169376,0.99992408498771,71.6904537623439,-0.178497661738233,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135473.15",145.226462186035,-0.304376107350215,1,"PAN2","all genes",662.33402374117,-0.0651403439479586,0.99992408498771,27.9326301098067,-0.335041015207164,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135476.12",243.485733107141,-0.133737249356523,1,"ESPL1","all genes",603.347406414326,0.14920342384599,0.99992408498771,93.2802303394498,0.0282186454045247,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135480.16",59.1282666481874,-0.127650580380057,1,"KRT7","all genes",174.883908461613,-0.309233828455208,0.99992408498771,20.0560426233079,-0.421836821603545,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135486.17",716.074204935004,-0.24906478764513,1,"HNRNPA1","all genes",4312.87147119844,0.0181553989592713,0.99992408498771,41.8643160277996,-0.260242550386929,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135503.13",92.2246455113534,0.0747612662305478,1,"ACVR1B","all genes",342.715567642474,0.0845015176157203,0.99992408498771,24.8799536857047,0.147774280440271,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135506.16",678.033469319999,-0.141856698508909,1,"OS9","all genes",1774.72481337529,0.100274988056898,0.99992408498771,251.113713240379,-0.0398154133143279,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135525.18",302.529055509524,0.156654289840896,1,"MAP7","all genes",888.182773266477,-0.120616087745609,0.99992408498771,103.219619101574,0.035123565919238,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135535.17",801.76118913395,0.0546295320679857,1,"CD164","all genes",2351.87152966719,0.0314690600782337,0.99992408498771,273.76642357491,0.0899925043432282,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135540.11",85.7005635384628,0.176682001373521,1,"NHSL1","all genes",278.825111134047,-0.120460111499586,0.99992408498771,26.7505538864354,0.0530344889859388,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135596.18",108.284788338167,-0.134168835963913,1,"MICAL1","all genes",341.923557732989,-0.128185579687197,0.99992408498771,34.7492186925321,-0.270997808225768,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135597.18",342.199282644222,-0.217325183326192,1,"REPS1","all genes",1349.43353545629,0.0310944668306478,0.99992408498771,85.1953326416052,-0.211518786549285,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135624.16",2242.85992031768,0.0034191186378839,1,"CCT7","all genes",5653.99662244778,-0.0564429288990562,0.99992408498771,850.568705622234,-0.05109644746179,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135631.17",191.765146210032,-0.162625816425567,1,"RAB11FIP5","all genes",842.294014409622,0.0174588349252524,0.99992408498771,39.8441063679488,-0.141525651782999,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135632.12",182.384125573636,-0.105861030797872,1,"SMYD5","all genes",650.883607347605,0.0168955184263836,0.99992408498771,51.6696686835296,-0.097643823941497,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135637.14",130.341404817539,0.0372480754037674,1,"CCDC142","all genes",315.680775810241,0.0478865987613773,0.99992408498771,50.6089384463643,0.109640344201087,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135655.16",410.210385524048,-0.0424918931717648,1,"USP15","all genes",1828.79588448365,-0.046594813768132,0.99992408498771,82.7780107888432,-0.0996499978812033,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135677.11",435.970701662496,0.138968944406787,1,"GNS","all genes",1213.02771076603,-0.000184907931909831,0.99992408498771,154.912349221538,0.137398219724081,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135679.25",1768.77200078151,-0.111713726253119,1,"MDM2","all genes",8351.97434832037,-0.0539691982235223,0.99992408498771,314.246676626792,-0.16248748648369,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135686.13",233.914755917058,0.235957534867045,1,"KLHL36","all genes",1108.96522609684,0.0425702628574099,0.99992408498771,41.1383308262006,0.267782208272195,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135698.10",165.32712948208,-0.012116298974937,1,"MPHOSPH6","all genes",634.484730154995,0.00531104733298128,0.99992408498771,42.7692354855213,0.00454700797173988,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135723.14",110.568713745184,0.054980629225685,1,"FHOD1","all genes",239.535676142713,-0.166205067920802,0.99992408498771,45.5185112306735,-0.134923515643679,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135750.15",131.298202755006,0.0857862075318583,1,"KCNK1","all genes",286.171308959066,0.121748006015717,0.99992408498771,53.8924003581673,0.199274056265614,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135763.10",212.021902031294,0.205675168889274,1,"URB2","all genes",698.713011947512,-0.143061443109458,0.99992408498771,65.3584875661675,0.0536552546885529,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135766.9",305.091426107767,0.294629439623946,1,"EGLN1","all genes",1326.1876699988,0.0287003025419937,0.99992408498771,64.6819734329288,0.325445304741786,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135775.14",155.247325386468,-0.138169400544159,1,"COG2","all genes",522.396149675212,-0.0568256160450768,0.99992408498771,46.8837135970609,-0.209882936684045,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135778.12",100.123503367829,-0.267865638474732,1,"NTPCR","all genes",286.451199382295,0.109148330410071,0.99992408498771,34.8512519563169,-0.159169040360976,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135801.9",141.369727752089,0.0792947593389299,1,"TAF5L","all genes",674.794792186816,-0.0667684586471434,0.99992408498771,24.4449782286069,0.038290750711297,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135821.18",522.753976711922,-0.114974777717491,1,"GLUL","all genes",1951.81494470791,0.0372990698335741,0.99992408498771,140.215670422911,-0.0761529796496417,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135823.14",144.288930978848,0.324898316118327,1,"STX6","all genes",507.426299634969,-0.0666915291181507,0.99992408498771,41.5572687494846,0.250770520967172,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135829.17",1691.30509086215,-0.00717611683322088,1,"DHX9","all genes",5033.80531123483,0.0102214995032193,0.99992408498771,570.807729269032,0.00205317824459343,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135837.16",372.459621500663,-0.181642203489588,1,"CEP350","all genes",1713.05528024664,-0.0442307021663919,0.99992408498771,70.3500026356645,-0.253768594991786,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135845.10",75.5934322798452,-0.226994424806196,1,"PIGC","all genes",239.699982835687,0.142486147709442,0.99992408498771,24.1762884446826,-0.101249163470338,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135862.6",312.583666247237,-0.108472275050582,1,"LAMC1","all genes",871.313329460404,-0.0236372559749669,0.99992408498771,110.913347597361,-0.140632443472485,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000135870.12",255.562072794227,0.161522782747622,1,"RC3H1","all genes",1222.46715420922,-0.125075202717587,0.99992408498771,43.9500350293835,0.0389458003678862,0.999476973742387,"Not_significant",0,NA,NA,NA,0
